latitude,longitude,local_government_area,year,severity,speed_limit,intersection,road_position_horizontal,road_wet,weather,crash_type,lighting,traffic_controls,casualties,fatalities,serious_injuries,minor_injuries,car_sedan,car_utility,car_van,car_4x4,car_station_wagon,motor_cycle,truck_small,truck_large,bus,taxi,bicycle,scooter,pedestrian,inanimate,train,tram
-36.90922828,174.7402368,Auckland,2018,property_damage,50,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-41.22249589,174.909171,Hutt City,2018,property_damage,50,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.87968432,174.7844566,Auckland,2018,property_damage,80,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.90762109,174.8233356,Auckland,2018,property_damage,50,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.88273793,174.7488247,Auckland,2018,property_damage,50,FALSE,straight,,rain,,darkness_not_lit,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.77353914,175.2840612,Hamilton City,2018,property_damage,50,TRUE,straight,,fine,,daylight,giveway_sign,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.74486571,175.3679851,Waikato District,2018,property_damage,100,TRUE,straight,,fine,,darkness_not_lit,stop_sign,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.0634573,174.9249508,Auckland,2018,property_damage,100,FALSE,straight,,rain,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.77559542,175.3029479,Hamilton City,2018,property_damage,80,TRUE,straight,,rain,,darkness_not_lit,traffic_lights,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-38.99006026,175.808033,Taupo District,2018,property_damage,50,TRUE,straight,,fine,,daylight,giveway_sign,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-38.66919113,178.0265831,Gisborne District,2018,property_damage,50,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.88392879,174.7887069,Auckland,2018,property_damage,100,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.96425612,174.9039729,Auckland,2018,property_damage,50,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-46.42254284,168.3877641,Invercargill City,2018,property_damage,50,TRUE,straight,,fine,,daylight,giveway_sign,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.73426825,174.7178121,Auckland,2018,property_damage,80,TRUE,curved_view_open,,fine,,daylight,traffic_lights,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-41.20691985,174.9522869,Hutt City,2018,property_damage,50,TRUE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.06634836,174.9548283,Auckland,2018,property_damage,50,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-45.89212371,170.4926373,Dunedin City,2018,property_damage,50,FALSE,curved_view_open,,fine,,darkness_not_lit,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.73854011,176.1076137,Tauranga City,2018,property_damage,50,TRUE,curved_view_open,,fine,,daylight,giveway_sign,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-38.04444038,175.782399,South Waikato District,2018,property_damage,50,TRUE,straight,,fine,,daylight,stop_sign,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.85974272,174.6577793,Auckland,2018,property_damage,100,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.80766044,175.2694042,Hamilton City,2018,property_damage,60,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.85686425,174.6280153,Auckland,2018,property_damage,50,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.75575579,174.6977919,Auckland,2018,property_damage,50,TRUE,straight,,fine,,daylight,giveway_sign,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.00892831,174.8902295,Auckland,2018,property_damage,60,FALSE,straight,,fine,,darkness_not_lit,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-41.31776424,174.8157033,Wellington City,2018,property_damage,50,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.95343349,174.8594891,Auckland,2018,property_damage,100,FALSE,straight,,fine,,darkness_not_lit,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.86926157,174.7708194,Auckland,2018,property_damage,80,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.02513173,174.8931827,Auckland,2018,property_damage,50,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.72537953,176.1333459,Tauranga City,2018,property_damage,50,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-41.29464566,174.7716014,Wellington City,2018,property_damage,50,FALSE,straight,,rain,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.73912464,176.1422874,Tauranga City,2018,property_damage,100,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.90970492,174.820871,Auckland,2018,property_damage,100,FALSE,straight,,rain,,darkness_not_lit,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.85694253,174.6288807,Auckland,2018,property_damage,50,FALSE,curved_view_open,,fine,,darkness_not_lit,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-43.58087678,172.5122769,Selwyn District,2018,property_damage,50,FALSE,straight,,rain,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.88989262,174.7465081,Auckland,2018,property_damage,50,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.95833799,174.8333273,Auckland,2018,property_damage,50,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.95833799,174.8333273,Auckland,2018,property_damage,50,FALSE,straight,,rain,,darkness_not_lit,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-43.58595562,172.638472,Christchurch City,2018,property_damage,60,FALSE,curved_view_open,,fine,,darkness_not_lit,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-46.42900354,168.3537628,Invercargill City,2018,property_damage,50,TRUE,straight,,fine,,daylight,giveway_sign,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-41.23463821,174.9221245,Hutt City,2018,property_damage,80,FALSE,curved_view_open,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-45.89713693,170.5090796,Dunedin City,2018,property_damage,50,TRUE,straight,,fine,,dawn_dusk,giveway_sign,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-40.99772584,174.9425801,Kapiti Coast District,2018,property_damage,80,FALSE,straight,,fine,,dawn_dusk,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-41.16404568,174.9838861,Hutt City,2018,property_damage,50,TRUE,straight,,fine,,daylight,giveway_sign,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.73345415,175.2090183,Waikato District,2018,property_damage,80,TRUE,curved_view_open,,fine,,daylight,giveway_sign,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.85361633,174.7597583,Auckland,2018,property_damage,50,FALSE,straight,,rain,,dawn_dusk,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.79012749,175.3260414,Hamilton City,2018,property_damage,50,TRUE,straight,,rain,,daylight,giveway_sign,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.82519168,174.7491172,Auckland,2018,property_damage,80,FALSE,straight,,fine,,darkness_not_lit,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.87192652,174.7734388,Auckland,2018,property_damage,80,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-43.38629355,172.6411918,Waimakariri District,2018,property_damage,70,FALSE,straight,,fine,,darkness_not_lit,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.86837707,174.6284952,Auckland,2018,property_damage,50,FALSE,straight,,fine,,darkness_not_lit,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-39.05571839,174.0744427,New Plymouth District,2018,property_damage,50,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.87189631,174.7736513,Auckland,2018,property_damage,80,FALSE,straight,,fine,,darkness_not_lit,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.8787641,174.7833132,Auckland,2018,property_damage,100,FALSE,straight,,fine,,dawn_dusk,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-43.48643324,172.662501,Christchurch City,2018,property_damage,80,FALSE,straight,,rain,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.0457151,174.8637398,Auckland,2018,property_damage,50,FALSE,straight,,fine,,darkness_not_lit,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.9059793,174.8157767,Auckland,2018,property_damage,100,FALSE,straight,,fine,,darkness_not_lit,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.00231772,174.8944372,Auckland,2018,property_damage,100,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.84168152,174.7555597,Auckland,2018,property_damage,50,TRUE,straight,,,,darkness_not_lit,stop_sign,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.79733054,174.5966606,Auckland,2018,property_damage,80,TRUE,straight,,fine,,daylight,giveway_sign,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.86921285,174.7704593,Auckland,2018,property_damage,80,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-41.11005049,175.0975521,Upper Hutt City,2018,property_damage,70,FALSE,curved_view_open,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.89151014,174.7363894,Auckland,2018,property_damage,50,FALSE,straight,,fine,,darkness_not_lit,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.90358602,174.7420727,Auckland,2018,property_damage,50,FALSE,straight,,,,dawn_dusk,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-39.98824281,176.5587935,Central Hawkes Bay District,2018,property_damage,70,FALSE,straight,,fine,,darkness_not_lit,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.73069543,174.7155488,Auckland,2018,property_damage,100,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-38.14503574,176.235478,Rotorua District,2018,property_damage,50,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-39.09632953,174.0006461,New Plymouth District,2018,property_damage,100,TRUE,straight,,fine,,daylight,stop_sign,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-39.04825359,174.1056922,New Plymouth District,2018,property_damage,50,TRUE,straight,,fine,,daylight,giveway_sign,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.72149042,174.7006202,Auckland,2018,property_damage,50,FALSE,curved_view_open,,fine,,darkness_not_lit,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.98367414,175.7060244,South Waikato District,2018,property_damage,100,FALSE,curved_view_open,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.73531742,174.7349584,Auckland,2018,property_damage,50,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-39.03583878,174.1419278,New Plymouth District,2018,property_damage,50,TRUE,straight,,rain,,darkness_not_lit,giveway_sign,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.81780586,174.7505971,Auckland,2018,property_damage,80,FALSE,straight,,fine,,darkness_not_lit,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-41.31140543,174.8168289,Wellington City,2018,property_damage,50,TRUE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-41.27820623,174.7734372,Wellington City,2018,property_damage,80,FALSE,curved_view_open,,rain,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.81878279,174.7503615,Auckland,2018,property_damage,80,FALSE,straight,,rain,,darkness_not_lit,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.82983301,174.7460946,Auckland,2018,property_damage,80,FALSE,straight,,rain,,darkness_not_lit,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-43.48871445,172.6177192,Christchurch City,2018,property_damage,60,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.89088406,174.6878981,Auckland,2018,property_damage,50,FALSE,straight,,fine,,daylight,stop_sign,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-35.74322484,174.2772656,Whangarei District,2018,property_damage,60,TRUE,straight,,rain,,daylight,stop_sign,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-39.51285988,176.9177426,Napier City,2018,property_damage,100,FALSE,straight,,mist,,darkness_not_lit,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.91075197,174.8614716,Auckland,2018,property_damage,50,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.63823702,174.7517701,Auckland,2018,property_damage,50,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-38.67478938,176.1009424,Taupo District,2018,property_damage,100,FALSE,curved_view_open,,rain,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.79413419,175.2605073,Hamilton City,2018,property_damage,60,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.04409121,174.920335,Auckland,2018,property_damage,50,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.98791809,174.8823388,Auckland,2018,property_damage,60,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.98791809,174.8823388,Auckland,2018,property_damage,50,FALSE,straight,,fine,,darkness_not_lit,traffic_lights,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.84811048,174.7620994,Auckland,2018,property_damage,50,FALSE,straight,,rain,,darkness_not_lit,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.88566526,174.8026274,Auckland,2018,property_damage,50,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-43.52584031,172.6022392,Christchurch City,2018,property_damage,50,TRUE,straight,,fine,,daylight,traffic_lights,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.85712931,174.7421728,Auckland,2018,property_damage,50,TRUE,curved_view_open,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-41.21050872,174.8916228,Hutt City,2018,property_damage,100,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-40.2804011,175.628517,Palmerston North City,2018,property_damage,100,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-39.58766678,174.2805066,South Taranaki District,2018,property_damage,50,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-41.22609784,174.808261,Wellington City,2018,property_damage,80,FALSE,straight,,fine,,darkness_not_lit,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.91078616,174.7702189,Auckland,2018,property_damage,50,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.87263296,174.7254611,Auckland,2018,property_damage,60,TRUE,curved_view_open,,fine,,daylight,stop_sign,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-41.21093088,174.9064372,Hutt City,2018,property_damage,50,FALSE,straight,,rain,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-41.20347488,174.9063161,Hutt City,2018,property_damage,50,TRUE,straight,,fine,,darkness_not_lit,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.9104595,174.8771895,Auckland,2018,property_damage,60,FALSE,straight,,rain,,darkness_not_lit,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.91021326,174.6831495,Auckland,2018,property_damage,50,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.81168519,174.7457271,Auckland,2018,property_damage,50,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.80073385,176.3996604,Western Bay Of Plenty District,2018,property_damage,100,TRUE,curved_view_open,,fine,,daylight,giveway_sign,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.87793281,174.8552555,Auckland,2018,property_damage,50,FALSE,curved_view_open,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.85142737,174.7766326,Auckland,2018,property_damage,50,FALSE,straight,,fine,,darkness_not_lit,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.87390362,174.6277487,Auckland,2018,property_damage,50,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.92120759,174.6826615,Auckland,2018,property_damage,50,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.98954162,174.8720083,Auckland,2018,property_damage,60,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.94254149,174.8464683,Auckland,2018,property_damage,50,TRUE,straight,,fine,,dawn_dusk,giveway_sign,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.96244411,174.9023104,Auckland,2018,property_damage,80,TRUE,straight,,fine,,daylight,giveway_sign,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.97266748,174.863518,Auckland,2018,property_damage,50,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.96284362,174.8692201,Auckland,2018,property_damage,50,FALSE,curved_view_open,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.74247805,174.6927729,Auckland,2018,property_damage,50,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.04733174,174.9250381,Auckland,2018,property_damage,50,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.88803434,174.7955802,Auckland,2018,property_damage,100,FALSE,straight,,fine,,darkness_not_lit,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.83374684,174.7435036,Auckland,2018,property_damage,80,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-40.13448972,175.6558144,Manawatu District,2018,property_damage,100,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.74635738,174.7226737,Auckland,2018,property_damage,100,FALSE,straight,,rain,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.90362464,174.811198,Auckland,2018,property_damage,50,FALSE,curved_view_open,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-39.4954826,176.9093024,Napier City,2018,property_damage,50,FALSE,straight,,rain,,darkness_not_lit,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-39.53915336,176.8612015,Napier City,2018,property_damage,50,FALSE,curved_view_open,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-35.22675207,173.9489606,Far North District,2018,property_damage,30,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.84867257,174.7926178,Auckland,2018,property_damage,50,FALSE,straight,,fine,,darkness_not_lit,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.97980883,174.881611,Auckland,2018,property_damage,100,FALSE,straight,,rain,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.81833963,174.7504635,Auckland,2018,property_damage,80,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-39.57139454,176.8831368,Hastings District,2018,property_damage,100,FALSE,straight,,fine,,darkness_not_lit,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.78993825,175.3095591,Hamilton City,2018,property_damage,50,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.77997828,175.2763572,Hamilton City,2018,property_damage,50,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.97757484,174.9030128,Auckland,2018,property_damage,60,TRUE,straight,,fine,,daylight,giveway_sign,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-40.3546198,175.6148441,Palmerston North City,2018,property_damage,50,FALSE,straight,,fine,,darkness_not_lit,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-40.35480574,175.6078102,Palmerston North City,2018,property_damage,50,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.70407366,176.1535065,Tauranga City,2018,property_damage,50,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-43.54047768,172.6170334,Christchurch City,2018,property_damage,50,TRUE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-41.26714136,174.951251,Hutt City,2018,property_damage,50,TRUE,straight,,fine,,daylight,giveway_sign,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.95855999,176.9821968,Whakatane District,2018,property_damage,50,TRUE,straight,,fine,,daylight,giveway_sign,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.78120251,175.2501671,Hamilton City,2018,property_damage,50,FALSE,straight,,,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.98109697,174.877104,Auckland,2018,property_damage,50,FALSE,straight,,rain,,darkness_not_lit,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.03967369,174.9170644,Auckland,2018,property_damage,50,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.69539815,176.1612005,Tauranga City,2018,property_damage,50,TRUE,straight,,fine,,daylight,giveway_sign,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-38.01124249,177.2871117,Opotiki District,2018,property_damage,50,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.75570473,174.7313513,Auckland,2018,property_damage,100,FALSE,straight,,rain,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-43.47376342,172.6192601,Christchurch City,2018,property_damage,50,FALSE,straight,,fine,,darkness_not_lit,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.78669881,175.2825134,Hamilton City,2018,property_damage,30,FALSE,straight,,fine,,darkness_not_lit,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.91064082,174.8215555,Auckland,2018,property_damage,100,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.71534651,176.1822597,Tauranga City,2018,property_damage,100,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.92158437,174.8401701,Auckland,2018,property_damage,50,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.86797138,174.7193545,Auckland,2018,property_damage,50,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.91100336,174.7396598,Auckland,2018,property_damage,50,TRUE,straight,,fine,,daylight,traffic_lights,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.91100336,174.7396598,Auckland,2018,property_damage,50,TRUE,straight,,rain,,darkness_not_lit,traffic_lights,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-38.64485564,178.0011574,Gisborne District,2018,property_damage,50,FALSE,straight,,fine,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.91650906,174.9143466,Auckland,2018,property_damage,60,FALSE,straight,,,,daylight,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
